species,longitude,latitude,Combined,Point_X,Point_Y,Month,Same?,
Ixodes pacificus,-118.3021,34.0473,-118.3021+34.0473,156758.9214,-439517.0226,Jul,0,
Ixodes pacificus,-120.2038,39.4342,-120.2038+39.4342,-17529.03986,157612.5697,Jul,0,
Ixodes pacificus,-121.04812,38.77159,-121.04812+38.77159,-90966.8271,84454.10952,Jul,0,
Ixodes pacificus,-121.60065,37.166243,-121.60065+37.166243,-141930.6936,-93305.88863,Jul,0,
Ixodes pacificus,-122.176,37.324,-122.176+37.324,-192537.5436,-74758.12258,Jul,0,
Ixodes pacificus,-122.22147,37.8802,-122.22147+37.8802,-195111.5172,-12851.70167,Jul,0,
Ixodes pacificus,-122.22808,37.88429,-122.22808+37.88429,-195681.2854,-12383.53115,Jul,0,
Ixodes pacificus,-122.23028,37.89224,-122.23028+37.89224,-195853.678,-11495.45569,Jul,0,
Ixodes pacificus,-122.24341,37.8993,-122.24341+37.8993,-196987.9212,-10683.63335,Jul,0,
Ixodes pacificus,-122.2474,37.8934,-122.2474+37.8934,-197353.755,-11331.03627,Jul,0,
Ixodes pacificus,-122.2503,37.8943,-122.2503+37.8943,-197605.9955,-11224.97366,Jul,0,
Ixodes pacificus,-122.25375,37.89896,-122.25375+37.89896,-197896.5823,-10699.88596,Jul,0,
Ixodes pacificus,-122.25659,37.90103,-122.25659+37.90103,-198140.4339,-10463.90386,Jul,0,
Ixodes pacificus,-122.25659,37.90103,-122.25659+37.90103,-198140.4339,-10463.90386,Jul,1,
Ixodes pacificus,-122.25659,37.90103,-122.25659+37.90103,-198140.4339,-10463.90386,Jul,1,
Ixodes pacificus,-122.26015,37.90338,-122.26015+37.90338,-198446.736,-10195.28991,Jul,0,
Ixodes pacificus,-122.26015,37.90338,-122.26015+37.90338,-198446.736,-10195.28991,Jul,1,
Ixodes pacificus,-122.351,37.159,-122.351+37.159,-208473.7568,-92724.21102,Jul,0,
Ixodes pacificus,-122.351,37.159,-122.351+37.159,-208473.7568,-92724.21102,Jul,1,
Ixodes pacificus,-122.497,38.0058,-122.497+38.0058,-218938.4538,1708.196087,Jul,0,
Ixodes pacificus,-122.497,38.0058,-122.497+38.0058,-218938.4538,1708.196087,Jul,1,
Ixodes pacificus,-122.497,38.009,-122.497+38.009,-218929.0858,2063.80591,Jul,0,
Ixodes pacificus,-122.497,38.009,-122.497+38.009,-218929.0858,2063.80591,Jul,1,
Ixodes pacificus,-122.497,38.009,-122.497+38.009,-218929.0858,2063.80591,Jul,1,
Ixodes pacificus,-122.503905,38.564275,-122.503905+38.564275,-217904.3489,63784.59164,Jul,0,
Ixodes pacificus,-122.5235,38.5502,-122.5235+38.5502,-219650.8658,62265.79744,Jul,0,
Ixodes pacificus,-122.5235,38.5502,-122.5235+38.5502,-219650.8658,62265.79744,Jul,1,
Ixodes pacificus,-122.5235,38.5502,-122.5235+38.5502,-219650.8658,62265.79744,Jul,1,
Ixodes pacificus,-122.5477,38.3432,-122.5477+38.3432,-222375.0526,39320.06795,Jul,0,
Ixodes pacificus,-122.620146,37.962708,-122.620146+37.962708,-229865.7112,-2788.981798,Jul,0,
Ixodes pacificus,-118.3021,34.0473,-118.3021+34.0473,156758.9214,-439517.0226,Jun,0,
Ixodes pacificus,-118.3021,34.0473,-118.3021+34.0473,156758.9214,-439517.0226,Jun,1,
Ixodes pacificus,-118.5498,34.0569,-118.5498+34.0569,133875.7901,-438831.9122,Jun,0,
Ixodes pacificus,-118.5498,34.0569,-118.5498+34.0569,133875.7901,-438831.9122,Jun,1,
Ixodes pacificus,-118.5597,34.0477,-118.5597+34.0477,132977.4493,-439866.2708,Jun,0,
Ixodes pacificus,-118.5597,34.0477,-118.5597+34.0477,132977.4493,-439866.2708,Jun,1,
Ixodes pacificus,-119.5914,34.454532,-119.5914+34.454532,37532.11241,-395656.613,Jun,0,
Ixodes pacificus,-120.500466,38.446001,-120.500466+38.446001,-43626.81708,47874.7836,Jun,0,
Ixodes pacificus,-120.552,38.0342,-120.552+38.0342,-48385.75225,2122.890387,Jun,0,
Ixodes pacificus,-120.64135,38.425,-120.64135+38.425,-55923.95423,45614.28926,Jun,0,
Ixodes pacificus,-120.94291,39.11011,-120.94291+39.11011,-81461.61349,121981.845,Jun,0,
Ixodes pacificus,-120.94722,39.10555,-120.94722+39.10555,-81839.02697,121478.7817,Jun,0,
Ixodes pacificus,-120.94722,39.10555,-120.94722+39.10555,-81839.02697,121478.7817,Jun,1,
Ixodes pacificus,-120.94722,39.10555,-120.94722+39.10555,-81839.02697,121478.7817,Jun,1,
Ixodes pacificus,-120.952,38.9669,-120.952+38.9669,-82406.74026,106073.6629,Jun,0,
Ixodes pacificus,-121.04812,38.77159,-121.04812+38.77159,-90966.8271,84454.10952,Jun,0,
Ixodes pacificus,-121.04812,38.77159,-121.04812+38.77159,-90966.8271,84454.10952,Jun,1,
Ixodes pacificus,-121.1957,39.2932,-121.1957+39.2932,-103043.7625,142574.4605,Jun,0,
Ixodes pacificus,-121.1957,39.2932,-121.1957+39.2932,-103043.7625,142574.4605,Jun,1,
Ixodes pacificus,-121.1957,39.2932,-121.1957+39.2932,-103043.7625,142574.4605,Jun,1,
Ixodes pacificus,-121.2077,39.2972,-121.2077+39.2972,-104072.199,143032.0589,Jun,0,
Ixodes pacificus,-121.2388,39.2826,-121.2388+39.2826,-106773.2849,141444.2501,Jun,0,
Ixodes pacificus,-121.2388,39.2826,-121.2388+39.2826,-106773.2849,141444.2501,Jun,1,
Ixodes pacificus,-121.2648,39.2778,-121.2648+39.2778,-109021.2564,140940.4508,Jun,0,
Ixodes pacificus,-121.3408,39.3205,-121.3408+39.3205,-115504.7222,145775.3082,Jun,0,
Ixodes pacificus,-121.45605,37.1259,-121.45605+37.1259,-129178.74,-97996.49596,Jun,0,
Ixodes pacificus,-121.45605,37.1259,-121.45605+37.1259,-129178.74,-97996.49596,Jun,1,
Ixodes pacificus,-121.45605,37.1259,-121.45605+37.1259,-129178.74,-97996.49596,Jun,1,
Ixodes pacificus,-121.45605,37.1259,-121.45605+37.1259,-129178.74,-97996.49596,Jun,1,
Ixodes pacificus,-121.45605,37.1259,-121.45605+37.1259,-129178.74,-97996.49596,Jun,1,
Ixodes pacificus,-121.60065,37.166243,-121.60065+37.166243,-141930.6936,-93305.88863,Jun,0,
Ixodes pacificus,-121.60065,37.166243,-121.60065+37.166243,-141930.6936,-93305.88863,Jun,1,
Ixodes pacificus,-121.60065,37.166243,-121.60065+37.166243,-141930.6936,-93305.88863,Jun,1,
Ixodes pacificus,-121.909,37.62432,-121.909+37.62432,-168243.8732,-41889.06958,Jun,0,
Ixodes pacificus,-122.049,37.6266,-122.049+37.6266,-180575.095,-41378.12187,Jun,0,
Ixodes pacificus,-122.078889,37.0175,-122.078889+37.0175,-184693.2952,-109012.7808,Jun,0,
Ixodes pacificus,-122.07889,37.0175,-122.07889+37.0175,-184693.384,-109012.7788,Jun,0,
Ixodes pacificus,-122.07889,37.0175,-122.07889+37.0175,-184693.384,-109012.7788,Jun,1,
Ixodes pacificus,-122.07889,37.0175,-122.07889+37.0175,-184693.384,-109012.7788,Jun,1,
Ixodes pacificus,-122.0899,37.5495,-122.0899+37.5495,-184367.906,-49868.22267,Jun,0,
Ixodes pacificus,-122.0906,37.5531,-122.0906+37.5531,-184420.8255,-49466.76403,Jun,0,
Ixodes pacificus,-122.14875,38.49285,-122.14875+38.49285,-187182.1964,55088.66248,Jun,0,
Ixodes pacificus,-122.176,37.324,-122.176+37.324,-192537.5436,-74758.12258,Jun,0,
Ixodes pacificus,-122.176,37.324,-122.176+37.324,-192537.5436,-74758.12258,Jun,1,
Ixodes pacificus,-122.176,37.324,-122.176+37.324,-192537.5436,-74758.12258,Jun,1,
Ixodes pacificus,-122.19632,37.84334,-122.19632+37.84334,-192997.8955,-16999.67954,Jun,0,
Ixodes pacificus,-122.22147,37.8802,-122.22147+37.8802,-195111.5172,-12851.70167,Jun,0,
Ixodes pacificus,-122.22147,37.8802,-122.22147+37.8802,-195111.5172,-12851.70167,Jun,1,
Ixodes pacificus,-122.2275,37.408,-122.2275+37.408,-196874.2166,-65317.2265,Jun,0,
Ixodes pacificus,-122.2275,37.408,-122.2275+37.408,-196874.2166,-65317.2265,Jun,1,
Ixodes pacificus,-122.228,37.224,-122.228+37.224,-197399.0176,-85764.26446,Jun,0,
Ixodes pacificus,-122.22808,37.88429,-122.22808+37.88429,-195681.2854,-12383.53115,Jun,0,
Ixodes pacificus,-122.22808,37.88429,-122.22808+37.88429,-195681.2854,-12383.53115,Jun,1,
Ixodes pacificus,-122.2428,38.8298,-122.2428+38.8298,-194487.7136,92721.96038,Jun,0,
Ixodes pacificus,-122.2428,38.8298,-122.2428+38.8298,-194487.7136,92721.96038,Jun,1,
Ixodes pacificus,-122.2449,37.8324,-122.2449+37.8324,-197294.8104,-18115.51826,Jun,0,
Ixodes pacificus,-122.24496,37.90006,-122.24496+37.90006,-197121.9976,-10595.94855,Jun,0,
Ixodes pacificus,-122.247,37.361,-122.247+37.361,-198721.1977,-70499.74121,Jun,0,
Ixodes pacificus,-122.247,37.361,-122.247+37.361,-198721.1977,-70499.74121,Jun,1,
Ixodes pacificus,-122.2474,37.8934,-122.2474+37.8934,-197353.755,-11331.03627,Jun,0,
Ixodes pacificus,-122.2474,37.8934,-122.2474+37.8934,-197353.755,-11331.03627,Jun,1,
Ixodes pacificus,-122.25375,37.89896,-122.25375+37.89896,-197896.5823,-10699.88596,Jun,0,
Ixodes pacificus,-122.25375,37.89896,-122.25375+37.89896,-197896.5823,-10699.88596,Jun,1,
Ixodes pacificus,-122.2547,37.9172,-122.2547+37.9172,-197931.7674,-8670.791626,Jun,0,
Ixodes pacificus,-122.2547,37.9176,-122.2547+37.9176,-197930.71,-8626.337443,Jun,0,
Ixodes pacificus,-122.25659,37.90103,-122.25659+37.90103,-198140.4339,-10463.90386,Jun,0,
Ixodes pacificus,-122.25659,37.90103,-122.25659+37.90103,-198140.4339,-10463.90386,Jun,1,
Ixodes pacificus,-122.25659,37.90103,-122.25659+37.90103,-198140.4339,-10463.90386,Jun,1,
Ixodes pacificus,-122.25659,37.90103,-122.25659+37.90103,-198140.4339,-10463.90386,Jun,1,
Ixodes pacificus,-122.25659,37.90103,-122.25659+37.90103,-198140.4339,-10463.90386,Jun,1,
Ixodes pacificus,-122.26015,37.90338,-122.26015+37.90338,-198446.736,-10195.28991,Jun,0,
Ixodes pacificus,-122.26015,37.90338,-122.26015+37.90338,-198446.736,-10195.28991,Jun,1,
Ixodes pacificus,-122.26015,37.90338,-122.26015+37.90338,-198446.736,-10195.28991,Jun,1,
Ixodes pacificus,-122.2643,37.9084,-122.2643+37.9084,-198797.7224,-9628.696687,Jun,0,
Ixodes pacificus,-122.2643,37.9084,-122.2643+37.9084,-198797.7224,-9628.696687,Jun,1,
Ixodes pacificus,-122.265,37.9097,-122.265+37.9097,-198855.7164,-9482.752937,Jun,0,
Ixodes pacificus,-122.3127,38.908,-122.3127+38.908,-200336.0426,101556.9103,Jun,0,
Ixodes pacificus,-122.497,38.009,-122.497+38.009,-218929.0858,2063.80591,Jun,0,
Ixodes pacificus,-122.497,38.009,-122.497+38.009,-218929.0858,2063.80591,Jun,1,
Ixodes pacificus,-122.497,38.009,-122.497+38.009,-218929.0858,2063.80591,Jun,1,
Ixodes pacificus,-122.497,38.009,-122.497+38.009,-218929.0858,2063.80591,Jun,1,
Ixodes pacificus,-122.5235,38.5502,-122.5235+38.5502,-219650.8658,62265.79744,Jun,0,
Ixodes pacificus,-122.5235,38.5502,-122.5235+38.5502,-219650.8658,62265.79744,Jun,1,
Ixodes pacificus,-122.5235,38.5502,-122.5235+38.5502,-219650.8658,62265.79744,Jun,1,
Ixodes pacificus,-122.5235,38.5502,-122.5235+38.5502,-219650.8658,62265.79744,Jun,1,
Ixodes pacificus,-122.5339,38.3303,-122.5339+38.3303,-221209.1275,37854.29356,Jun,0,
Ixodes pacificus,-122.54166,38.34861,-122.54166+38.34861,-221831.8568,39907.09405,Jun,0,
Ixodes pacificus,-122.5417,38.343,-122.5417+38.343,-221852.0637,39283.78672,Jun,0,
Ixodes pacificus,-122.5447,38.3432,-122.5447+38.3432,-222113.2603,39313.03551,Jun,0,
Ixodes pacificus,-122.5447,38.3432,-122.5447+38.3432,-222113.2603,39313.03551,Jun,1,
Ixodes pacificus,-122.5447,38.3432,-122.5447+38.3432,-222113.2603,39313.03551,Jun,1,
Ixodes pacificus,-122.5447,38.3432,-122.5447+38.3432,-222113.2603,39313.03551,Jun,1,
Ixodes pacificus,-122.5447,38.3432,-122.5447+38.3432,-222113.2603,39313.03551,Jun,1,
Ixodes pacificus,-122.5477,38.3432,-122.5477+38.3432,-222375.0526,39320.06795,Jun,0,
Ixodes pacificus,-122.653,38.448,-122.653+38.448,-231237.8693,51217.39576,Jun,0,
Ixodes pacificus,-122.69,37.904104,-122.69+37.904104,-236177.2374,-9129.561893,Jun,0,
Ixodes pacificus,-122.7,37.902476,-122.7+37.902476,-237060.1403,-9285.510897,Jun,0,
Ixodes pacificus,-122.79758,38.040571,-122.79758+38.040571,-245172.344,6307.775216,Jun,0,
Ixodes pacificus,-122.81353,39.01781,-122.81353+39.01781,-243346.5971,114929.3618,Jun,0,
Ixodes pacificus,-122.99986,39.30372,-122.99986+39.30372,-258452.1866,147182.9952,Jun,0,
Ixodes pacificus,-123.0086,38.5412,-123.0086+38.5412,-261893.9401,62497.73711,Jun,0,
Ixodes pacificus,-123.52611,41.30305,-123.52611+41.30305,-295515.8923,370627.2063,Jun,0,
Ixodes pacificus,-123.55472,41.35638,-123.55472+41.35638,-297690.7262,376629.647,Jun,0,
Ixodes pacificus,-123.585,40.91861,-123.585+40.91861,-302061.9187,328178.1873,Jun,0,
Ixodes pacificus,-123.585,40.91861,-123.585+40.91861,-302061.9187,328178.1873,Jun,1,
Ixodes pacificus,-123.93861,41.86166,-123.93861+41.86166,-327494.6972,433894.446,Jun,0,
Ixodes pacificus,-123.96333,41.8525,-123.96333+41.8525,-329591.4193,432965.3403,Jun,0,
Ixodes pacificus,-124.02555,41.85083,-124.02555+41.85083,-334770.4402,432998.3365,Jun,0,
Ixodes pacificus,-116.525,32.976,-116.525+32.976,325126.0865,-553723.2737,Mar,0,
Ixodes pacificus,-116.525,32.976,-116.525+32.976,325126.0865,-553723.2737,Mar,1,
Ixodes pacificus,-116.54305,32.83555,-116.54305+32.83555,324005.2059,-569332.3819,Mar,0,
Ixodes pacificus,-116.54305,32.83555,-116.54305+32.83555,324005.2059,-569332.3819,Mar,1,
Ixodes pacificus,-116.567,32.941,-116.567+32.941,321338.6113,-557741.1426,Mar,0,
Ixodes pacificus,-116.621119,33.615881,-116.621119+33.615881,313610.0735,-483176.5784,Mar,0,
Ixodes pacificus,-116.6246,33.6265,-116.6246+33.6265,313245.2149,-482011.4653,Mar,0,
Ixodes pacificus,-116.851,33.848,-116.851+33.848,291427.1757,-458186.0438,Mar,0,
Ixodes pacificus,-116.876,33.925,-116.876+33.925,288833.0314,-449727.2879,Mar,0,
Ixodes pacificus,-116.912422,34.087461,-116.912422+34.087461,284880.0373,-431826.4769,Mar,0,
Ixodes pacificus,-117.2723,33.5498,-117.2723+33.5498,253400.5019,-492446.351,Mar,0,
Ixodes pacificus,-117.2744,33.5305,-117.2744+33.5305,253266.9721,-494590.7283,Mar,0,
Ixodes pacificus,-117.2744,33.5305,-117.2744+33.5305,253266.9721,-494590.7283,Mar,1,
Ixodes pacificus,-117.2744,33.5305,-117.2744+33.5305,253266.9721,-494590.7283,Mar,1,
Ixodes pacificus,-117.2744,33.5305,-117.2744+33.5305,253266.9721,-494590.7283,Mar,1,
Ixodes pacificus,-117.2744,33.5305,-117.2744+33.5305,253266.9721,-494590.7283,Mar,1,
Ixodes pacificus,-117.27688,33.53405,-117.27688+33.53405,253025.2887,-494203.9537,Mar,0,
Ixodes pacificus,-117.27688,33.53405,-117.27688+33.53405,253025.2887,-494203.9537,Mar,1,
Ixodes pacificus,-117.27688,33.53405,-117.27688+33.53405,253025.2887,-494203.9537,Mar,1,
Ixodes pacificus,-117.27688,33.53405,-117.27688+33.53405,253025.2887,-494203.9537,Mar,1,
Ixodes pacificus,-117.27688,33.53405,-117.27688+33.53405,253025.2887,-494203.9537,Mar,1,
Ixodes pacificus,-117.27688,33.53405,-117.27688+33.53405,253025.2887,-494203.9537,Mar,1,
Ixodes pacificus,-117.27688,33.53405,-117.27688+33.53405,253025.2887,-494203.9537,Mar,1,
Ixodes pacificus,-117.3245,33.437,-117.3245+33.437,248905.3321,-505084.1476,Mar,0,
Ixodes pacificus,-117.3245,33.437,-117.3245+33.437,248905.3321,-505084.1476,Mar,1,
Ixodes pacificus,-117.332,33.299,-117.332+33.299,248638.1657,-520393.5102,Mar,0,
Ixodes pacificus,-117.39805,33.67111,-117.39805+33.67111,241352.4373,-479329.859,Mar,0,
Ixodes pacificus,-117.416,34.237,-117.416+34.237,237977.361,-416632.282,Mar,0,
Ixodes pacificus,-117.46826,34.22377,-117.46826+34.22377,233204.7699,-418229.4767,Mar,0,
Ixodes pacificus,-117.474,34.0751,-117.474+34.0751,233115.5607,-434731.2345,Mar,0,
Ixodes pacificus,-117.474,34.0751,-117.474+34.0751,233115.5607,-434731.2345,Mar,1,
Ixodes pacificus,-117.4858,33.3349,-117.4858+33.3349,234203.1536,-516807.7766,Mar,0,
Ixodes pacificus,-117.5,33.8364,-117.5+33.8364,231414.7447,-461261.4781,Mar,0,
Ixodes pacificus,-117.540399,34.253801,-117.540399+34.253801,226474.9844,-415073.547,Mar,0,
Ixodes pacificus,-117.638,34.161,-117.638+34.161,217746.5117,-425594.8865,Mar,0,
Ixodes pacificus,-117.70275,33.955,-117.70275+33.955,212332.2448,-448586.3088,Mar,0,
Ixodes pacificus,-117.795419,34.129236,-117.795419+34.129236,203319.1916,-429467.3265,Mar,0,
Ixodes pacificus,-117.795419,34.129236,-117.795419+34.129236,203319.1916,-429467.3265,Mar,1,
Ixodes pacificus,-117.817174,33.562948,-117.817174+33.562948,202759.0068,-492299.9785,Mar,0,
Ixodes pacificus,-117.817174,33.562948,-117.817174+33.562948,202759.0068,-492299.9785,Mar,1,
Ixodes pacificus,-117.8196,33.5645,-117.8196+33.5645,202529.744,-492133.1455,Mar,0,
Ixodes pacificus,-117.8196,33.5645,-117.8196+33.5645,202529.744,-492133.1455,Mar,1,
Ixodes pacificus,-117.9973,34.17708,-117.9973+34.17708,184591.4612,-424573.774,Mar,0,
Ixodes pacificus,-118.024,34.178,-118.024+34.178,182128.7345,-424523.3659,Mar,0,
Ixodes pacificus,-118.0241,34.1775,-118.0241+34.1775,182120.6748,-424579.0179,Mar,0,
Ixodes pacificus,-118.13035,34.47396,-118.13035+34.47396,171680.2071,-391888.5984,Mar,0,
Ixodes pacificus,-118.14444,34.26583,-118.14444+34.26583,170838.5564,-415004.904,Mar,0,
Ixodes pacificus,-118.14444,34.26583,-118.14444+34.26583,170838.5564,-415004.904,Mar,1,
Ixodes pacificus,-118.14444,34.26583,-118.14444+34.26583,170838.5564,-415004.904,Mar,1,
Ixodes pacificus,-118.14444,34.26583,-118.14444+34.26583,170838.5564,-415004.904,Mar,1,
Ixodes pacificus,-118.18056,34.43944,-118.18056+34.43944,167143.8022,-395808.4656,Mar,0,
Ixodes pacificus,-118.283139,34.130914,-118.283139+34.130914,158341.3359,-430211.4488,Mar,0,
Ixodes pacificus,-118.283139,34.130914,-118.283139+34.130914,158341.3359,-430211.4488,Mar,1,
Ixodes pacificus,-118.283139,34.130914,-118.283139+34.130914,158341.3359,-430211.4488,Mar,1,
Ixodes pacificus,-118.28942,36.781864,-118.28942+36.781864,152450.3994,-135853.5582,Mar,0,
Ixodes pacificus,-118.3347,33.355,-118.3347+33.355,155097.755,-516323.375,Mar,0,
Ixodes pacificus,-118.33908,33.33894,-118.33908+33.33894,154721.0506,-518110.2816,Mar,0,
Ixodes pacificus,-118.34166,33.337,-118.34166+33.337,154484.5009,-518329.4748,Mar,0,
Ixodes pacificus,-118.52722,34.15361,-118.52722+34.15361,135793.4336,-428072.5365,Mar,0,
Ixodes pacificus,-118.87888,34.05555,-118.87888+34.05555,103500.295,-439393.6171,Mar,0,
Ixodes pacificus,-118.8994,34.1928,-118.8994+34.1928,101429.2709,-424190.6817,Mar,0,
Ixodes pacificus,-118.9,34.14608,-118.9+34.14608,101434.1158,-429374.2215,Mar,0,
Ixodes pacificus,-118.908,34.871,-118.908+34.871,99769.82842,-348936.1441,Mar,0,
Ixodes pacificus,-118.908,34.871,-118.908+34.871,99769.82842,-348936.1441,Mar,1,
Ixodes pacificus,-118.916932,34.480457,-118.916932+34.480457,99449.01487,-392292.3748,Mar,0,
Ixodes pacificus,-118.916932,34.480457,-118.916932+34.480457,99449.01487,-392292.3748,Mar,1,
Ixodes pacificus,-119.22666,34.29361,-119.22666+34.29361,71179.50981,-413304.1041,Mar,0,
Ixodes pacificus,-119.22666,34.29361,-119.22666+34.29361,71179.50981,-413304.1041,Mar,1,
Ixodes pacificus,-119.6777,37.5472,-119.6777+37.5472,28437.25413,-52107.69861,Mar,0,
Ixodes pacificus,-119.778,37.677,-119.778+37.677,19554.14337,-37703.83171,Mar,0,
Ixodes pacificus,-120.0033,37.4333,-120.0033+37.4333,-290.4650322,-64817.65045,Mar,0,
Ixodes pacificus,-120.2215,38.0581,-120.2215+38.0581,-19408.86914,4661.581834,Mar,0,
Ixodes pacificus,-120.237,34.488,-120.237+34.488,-21758.6725,-391996.1137,Mar,0,
Ixodes pacificus,-120.40027,38.03638,-120.40027+38.03638,-35084.56704,2298.436842,Mar,0,
Ixodes pacificus,-120.40027,38.03638,-120.40027+38.03638,-35084.56704,2298.436842,Mar,1,
Ixodes pacificus,-120.40027,38.03638,-120.40027+38.03638,-35084.56704,2298.436842,Mar,1,
Ixodes pacificus,-120.4366,38.7765,-120.4366+38.7765,-37890.18755,84584.28252,Mar,0,
Ixodes pacificus,-120.48111,38.765,-120.48111+38.765,-41759.54281,83324.73503,Mar,0,
Ixodes pacificus,-120.500466,38.446001,-120.500466+38.446001,-43626.81708,47874.7836,Mar,0,
Ixodes pacificus,-120.500466,38.446001,-120.500466+38.446001,-43626.81708,47874.7836,Mar,1,
Ixodes pacificus,-120.53017,38.38017,-120.53017+38.38017,-46257.14758,40571.07203,Mar,0,
Ixodes pacificus,-120.5572,38.356,-120.5572+38.356,-48631.32701,37897.83963,Mar,0,
Ixodes pacificus,-120.5619,38.2702,-120.5619+38.2702,-49098.06554,28362.5908,Mar,0,
Ixodes pacificus,-120.64135,38.425,-120.64135+38.425,-55923.95423,45614.28926,Mar,0,
Ixodes pacificus,-120.64135,38.425,-120.64135+38.425,-55923.95423,45614.28926,Mar,1,
Ixodes pacificus,-120.65343,38.3939,-120.65343+38.3939,-57001.12827,42164.42613,Mar,0,
Ixodes pacificus,-120.65343,38.3939,-120.65343+38.3939,-57001.12827,42164.42613,Mar,1,
Ixodes pacificus,-120.7095,38.7052,-120.7095+38.7052,-61633.37821,76802.38359,Mar,0,
Ixodes pacificus,-120.7295,38.3066,-120.7295+38.3066,-63711.67413,32508.57977,Mar,0,
Ixodes pacificus,-120.76759,38.89705,-120.76759+38.89705,-66506.92495,98165.50106,Mar,0,
Ixodes pacificus,-120.81817,38.87264,-120.81817+38.87264,-70912.75101,95489.1009,Mar,0,
Ixodes pacificus,-120.8633,38.2762,-120.8633+38.2762,-75427.92222,29227.49707,Mar,0,
Ixodes pacificus,-120.8633,38.2762,-120.8633+38.2762,-75427.92222,29227.49707,Mar,1,
Ixodes pacificus,-120.86564,38.2843,-120.86564+38.2843,-75624.14807,30129.75291,Mar,0,
Ixodes pacificus,-120.8715,38.242,-120.8715+38.242,-76179.30664,25432.39063,Mar,0,
Ixodes pacificus,-120.8715,38.242,-120.8715+38.242,-76179.30664,25432.39063,Mar,1,
Ixodes pacificus,-120.8715,38.242,-120.8715+38.242,-76179.30664,25432.39063,Mar,1,
Ixodes pacificus,-120.8715,38.242,-120.8715+38.242,-76179.30664,25432.39063,Mar,1,
Ixodes pacificus,-120.89362,38.80169,-120.89362+38.80169,-77526.43087,87662.33567,Mar,0,
Ixodes pacificus,-120.89362,38.80169,-120.89362+38.80169,-77526.43087,87662.33567,Mar,1,
Ixodes pacificus,-120.89362,38.80169,-120.89362+38.80169,-77526.43087,87662.33567,Mar,1,
Ixodes pacificus,-120.89362,38.80169,-120.89362+38.80169,-77526.43087,87662.33567,Mar,1,
Ixodes pacificus,-120.9127,39.5413,-120.9127+39.5413,-78390.41434,169872.147,Mar,0,
Ixodes pacificus,-120.91861,39.3669,-120.91861+39.3669,-79085.77674,150498.0802,Mar,0,
Ixodes pacificus,-120.92182,38.81427,-120.92182+38.81427,-79959.2997,89083.98298,Mar,0,
Ixodes pacificus,-120.925,38.218,-120.925+38.218,-80881.78769,22808.87101,Mar,0,
Ixodes pacificus,-120.925,38.218,-120.925+38.218,-80881.78769,22808.87101,Mar,1,
Ixodes pacificus,-120.94631,38.82447,-120.94631+38.82447,-82072.22337,90238.59999,Mar,0,
Ixodes pacificus,-120.95694,38.97861,-120.95694+38.97861,-82821.20994,107379.4206,Mar,0,
Ixodes pacificus,-120.95694,38.97861,-120.95694+38.97861,-82821.20994,107379.4206,Mar,1,
Ixodes pacificus,-120.95694,38.97861,-120.95694+38.97861,-82821.20994,107379.4206,Mar,1,
Ixodes pacificus,-120.95694,38.97861,-120.95694+38.97861,-82821.20994,107379.4206,Mar,1,
Ixodes pacificus,-120.95694,38.97861,-120.95694+38.97861,-82821.20994,107379.4206,Mar,1,
Ixodes pacificus,-120.95694,38.97861,-120.95694+38.97861,-82821.20994,107379.4206,Mar,1,
Ixodes pacificus,-120.95967,38.82208,-120.95967+38.82208,-83233.58412,89984.60899,Mar,0,
Ixodes pacificus,-120.95967,38.82208,-120.95967+38.82208,-83233.58412,89984.60899,Mar,1,
Ixodes pacificus,-120.9834,39.5133,-120.9834+39.5133,-84494.87826,166821.7037,Mar,0,
Ixodes pacificus,-120.9869,39.3301,-120.9869+39.3301,-85007.50644,146467.8406,Mar,0,
Ixodes pacificus,-120.9869,39.3301,-120.9869+39.3301,-85007.50644,146467.8406,Mar,1,
Ixodes pacificus,-120.9943,38.9413,-120.9943+38.9413,-86098.05867,103266.0489,Mar,0,
Ixodes pacificus,-120.9943,38.9413,-120.9943+38.9413,-86098.05867,103266.0489,Mar,1,
Ixodes pacificus,-120.9943,38.9413,-120.9943+38.9413,-86098.05867,103266.0489,Mar,1,
Ixodes pacificus,-121.03611,38.91722,-121.03611+38.91722,-89747.60938,100628.5422,Mar,0,
Ixodes pacificus,-121.03611,38.91722,-121.03611+38.91722,-89747.60938,100628.5422,Mar,1,
Ixodes pacificus,-121.03856,38.9195,-121.03856+38.9195,-89957.04605,100884.2664,Mar,0,
Ixodes pacificus,-121.04182,38.77159,-121.04182+38.77159,-90420.06245,84448.08291,Mar,0,
Ixodes pacificus,-121.04182,38.77159,-121.04182+38.77159,-90420.06245,84448.08291,Mar,1,
Ixodes pacificus,-121.04297,38.77411,-121.04297+38.77411,-90516.78742,84729.26874,Mar,0,
Ixodes pacificus,-121.04297,38.77411,-121.04297+38.77411,-90516.78742,84729.26874,Mar,1,
Ixodes pacificus,-121.04359,38.77139,-121.04359+38.77139,-90573.92201,84427.54319,Mar,0,
Ixodes pacificus,-121.04364,38.77137,-121.04364+38.77137,-90578.2859,84425.36803,Mar,0,
Ixodes pacificus,-121.04381,38.77111,-121.04381+38.77111,-90593.35808,84396.63243,Mar,0,
Ixodes pacificus,-121.0442,38.7706,-121.0442+38.7706,-90627.82997,84340.32058,Mar,0,
