Month,background,longitude,latitude
December,background,427009.7133,-294701.1579
December,background,140249.8492,-295705.8907
December,background,120278.3798,-295554.4378
December,background,222236.779,-296084.1203
December,background,76141.99472,-296023.6109
December,background,278100.2674,-297140.3992
December,background,94200.79835,-298262.1602
December,background,281453.0719,-298994.7296
December,background,406599.5388,-299430.1464
December,background,-43296.93428,-299897.1222
December,background,446395.7823,-300070.6478
December,background,81747.08298,-300596.5443
December,background,356776.5392,-300741.4202
December,background,118880.8095,-300714.3857
December,background,60300.64936,-301269.6744
December,background,120110.4417,-303346.989
December,background,138755.3749,-303137.1356
December,background,395733.5065,-303114.1071
December,background,-22473.02374,-303786.127
December,background,308870.9919,-303787.2089
December,background,259107.6929,-304877.5638
December,background,-31584.54833,-306457.3547
December,background,-9499.141373,-306079.1444
December,background,448061.08,-306268.7876
December,background,171452.6859,-306981.6242
December,background,438131.3751,-307361.5443
December,background,99539.18578,-307442.5599
December,background,338752.3629,-307429.2792
December,background,123127.8718,-307960.7785
December,background,46006.19176,-308113.1105
December,background,438653.976,-307939.0861
December,background,182354.0158,-308805.6933
December,background,375577.2736,-309527.5487
December,background,45710.204,-309906.2943
December,background,195836.1693,-309995.267
December,background,41908.21878,-310402.9577
December,background,438143.4062,-311092.7434
December,background,228995.7976,-311549.652
December,background,368894.1417,-311567.3176
December,background,46188.90102,-312394.9559
December,background,119517.6102,-313167.2502
December,background,314710.8242,-312863.1202
December,background,-11813.27187,-312847.3128
December,background,215438.9833,-313390.5853
December,background,88939.39685,-313985.1687
December,background,444132.811,-314438.0834
December,background,460085.2347,-314166.746
December,background,441539.5309,-315184.0394
December,background,151999.3981,-315875.8184
December,background,384662.6074,-316438.8516
December,background,114902.3833,-317741.4619
December,background,354276.1091,-317529.1271
December,background,82262.53839,-318600.0677
December,background,-25246.60734,-318522.5865
December,background,29547.6543,-321199.1134
December,background,437911.1993,-323591.976
December,background,342988.1601,-323925.0008
December,background,304218.7459,-324837.349
December,background,105143.7214,-324748.6478
December,background,18633.60745,-325489.145
December,background,129073.9775,-325283.9607
December,background,174110.6837,-327019.7396
December,background,254962.281,-326735.795
December,background,17127.25807,-327065.5285
December,background,61327.5144,-328860.2047
December,background,127710.5189,-329721.2311
December,background,335880.3796,-330440.4265
December,background,396041.4262,-330633.8961
December,background,216149.7269,-331417.133
December,background,48488.0567,-331325.3065
December,background,-6326.562814,-331271.0634
December,background,201377.7192,-331318.2663
December,background,204850.4847,-332219.454
December,background,271919.0741,-332619.4802
December,background,313683.7333,-332889.4975
December,background,232466.7253,-335319.4849
December,background,54996.24996,-335711.3095
December,background,441967.0315,-335764.4321
December,background,-34275.71387,-335942.3677
December,background,376227.6578,-336309.4197
December,background,419953.793,-336880.9464
December,background,127790.5943,-336750.4788
December,background,-35377.88213,-338531.098
December,background,241380.7599,-338142.6595
December,background,435462.896,-338161.7753
December,background,279701.8647,-338349.0965
December,background,404589.6584,-339986.077
December,background,-20966.38798,-340074.5008
December,background,200657.8255,-340304.9268
December,background,460886.6241,-340101.0368
December,background,-16969.32684,-340879.5233
December,background,160760.5314,-341320.9613
December,background,205982.1656,-341814.4633
December,background,38921.65965,-342495.3945
December,background,24484.26333,-342745.7812
December,background,146325.7145,-342843.3344
December,background,255368.6182,-343769.741
December,background,394739.8093,-344151.0409
December,background,105089.6877,-344585.6877
December,background,382938.9009,-346308.7839
December,background,230400.3708,-347030.5945
December,background,391146.4444,-348234.0112
December,background,159309.4735,-348290.006
December,background,423856.6043,-349394.3244
December,background,335661.7966,-349725.8181
December,background,394180.2936,-350464.0794
December,background,359162.392,-350818.8377
December,background,116913.9501,-351587.8041
December,background,234566.2683,-351685.2541
December,background,207190.6377,-352224.9079
December,background,11651.28028,-352761.6834
December,background,150497.653,-353315.5316
December,background,333554.0875,-353888.7176
December,background,373604.6385,-354832.7217
December,background,262263.3093,-355311.5953
December,background,415240.6985,-355390.5576
December,background,291607.2067,-355941.7261
December,background,196431.8557,-355972.8742
December,background,364250.0809,-356342.1012
December,background,404619.4603,-356894.3656
December,background,249401.0322,-357633.3074
December,background,41058.84956,-357360.0613
December,background,346036.8905,-357694.348
December,background,175982.6164,-357497.2715
December,background,-29061.64795,-360151.0312
December,background,309371.3264,-359951.6137
December,background,105847.0932,-360967.1192
December,background,277983.1855,-360818.8377
December,background,-45779.89978,-362280.4102
December,background,-34533.06376,-362255.2052
December,background,208113.1272,-362897.2237
December,background,487175.3664,-365482.7175
December,background,-38897.65049,-366434.2754
December,background,1791.240754,-366638.1514
December,background,366097.512,-366918.0779
December,background,300217.2749,-366905.2206
December,background,366348.8167,-366636.4587
December,background,490993.1007,-367245.2805
December,background,505717.1036,-368430.9635
December,background,170006.2095,-370781.8012
December,background,228596.8009,-370574.834
December,background,276035.2239,-370871.3533
December,background,75424.86073,-370957.124
December,background,479960.8665,-371780.9478
December,background,200976.9099,-372274.5175
December,background,274670.1104,-372673.7127
December,background,104509.2833,-373071.1322
December,background,282910.82,-373444.3386
December,background,405260.7328,-373381.1389
December,background,384921.4748,-373869.6916
December,background,208786.4764,-374488.7702
December,background,387440.0186,-374476.5882
December,background,222085.6188,-374864.4884
December,background,3044.859024,-374689.9341
December,background,410151.7262,-375982.3492
December,background,439131.2364,-376357.206
December,background,485878.456,-376860.5226
December,background,45918.00363,-377928.6278
December,background,303051.131,-378652.7677
