"","x","fveg","bird","mammal","reptile","aet","cwd","ppt","pptdjf","pptjja","tmn","tmx","tmxjja","tmndjf","longitude","latitude","Back"
"140",140,15,166,42,18,346.910003662109,953.396728515625,549.273315429688,93.2508010864258,2.45040011405945,9.80000019073486,23.6900005340576,33.8744010925293,4.28859996795654,-76180.4406193719,25432.9677737351,1
"141",141,15,166,42,18,346.910003662109,953.396728515625,549.273315429688,93.2508010864258,2.45040011405945,9.80000019073486,23.6900005340576,33.8744010925293,4.28859996795654,-76180.4406193719,25432.9677737351,1
"142",142,15,168,47,18,476.576690673828,770.299987792969,702.280029296875,120.557998657227,3.00430011749268,8.14999961853027,24.0599994659424,34.0620994567871,2.68099999427795,-63712.8066878276,32509.1569917938,1
"143",143,15,166,42,18,346.910003662109,953.396728515625,549.273315429688,93.2508010864258,2.45040011405945,9.80000019073486,23.6900005340576,33.8744010925293,4.28859996795654,-76180.4406193719,25432.9677737351,1
"144",144,15,166,42,18,346.910003662109,953.396728515625,549.273315429688,93.2508010864258,2.45040011405945,9.80000019073486,23.6900005340576,33.8744010925293,4.28859996795654,-76180.4406193719,25432.9677737351,1
"145",145,15,166,47,18,463.413299560547,815.513305664062,801.456726074219,140.455001831055,3.58010005950928,8.27000045776367,22.9899997711182,33.1100006103516,2.38369989395142,-41311.0505347216,3975.13182568457,1
"146",146,15,166,47,18,463.413299560547,815.513305664062,801.456726074219,140.455001831055,3.58010005950928,8.27000045776367,22.9899997711182,33.1100006103516,2.38369989395142,-41311.0505347216,3975.13182568457,1
"147",147,15,166,47,18,463.413299560547,815.513305664062,801.456726074219,140.455001831055,3.58010005950928,8.27000045776367,22.9899997711182,33.1100006103516,2.38369989395142,-41311.0505347216,3975.13182568457,1
"148",148,15,169,46,18,415.376708984375,836.316711425781,682.993286132812,117.10489654541,3.03419995307922,8.45330047607422,24,33.9752006530762,2.92930006980896,-67090.1026926071,30678.6685883543,1
"149",149,15,168,47,18,476.576690673828,770.299987792969,702.280029296875,120.557998657227,3.00430011749268,8.14999961853027,24.0599994659424,34.0620994567871,2.68099999427795,-63526.1907966494,32493.6049503232,1
"150",150,15,168,47,18,476.576690673828,770.299987792969,702.280029296875,120.557998657227,3.00430011749268,8.14999961853027,24.0599994659424,34.0620994567871,2.68099999427795,-63526.1907966494,32493.6049503232,1
"151",151,15,168,47,18,476.576690673828,770.299987792969,702.280029296875,120.557998657227,3.00430011749268,8.14999961853027,24.0599994659424,34.0620994567871,2.68099999427795,-63526.1907966494,32493.6049503232,1
"152",152,15,166,47,18,463.413299560547,815.513305664062,801.456726074219,140.455001831055,3.58010005950928,8.27000045776367,22.9899997711182,33.1100006103516,2.38369989395142,-41311.0206881905,3981.13473708695,1
"153",153,15,166,47,18,463.413299560547,815.513305664062,801.456726074219,140.455001831055,3.58010005950928,8.27000045776367,22.9899997711182,33.1100006103516,2.38369989395142,-41311.0206881905,3981.13473708695,1
"154",154,15,168,47,18,476.576690673828,770.299987792969,702.280029296875,120.557998657227,3.00430011749268,8.14999961853027,24.0599994659424,34.0620994567871,2.68099999427795,-63526.1907966494,32493.6049503232,1
"155",155,7,134,59,16,481.920013427734,637.169982910156,1320.73999023438,228.721603393555,7.08360004425049,5.94329977035522,18.1567001342773,27.7835998535156,-0.0830999985337257,-23768.6073627495,28008.7596355113,1
"156",156,15,145,47,17,345.779998779297,840.023315429688,601.986694335938,116.098197937012,2.49110007286072,7.34329986572266,23.8166999816895,33.9875984191895,1.85759997367859,-202875.98843304,107178.903846409,1
"157",157,7,145,58,18,379.079986572266,678.756713867188,1234.33666992188,249.325607299805,6.5391001701355,8.04329967498779,19.0233001708984,28.3486003875732,2.09310007095337,-233526.330342337,149735.27881042,1
"158",158,8,143,55,19,284.549987792969,854.076721191406,799.696716308594,158.814193725586,3.9909999370575,6.37330007553101,22.9666996002197,32.9500007629395,1.16569995880127,-222393.356457883,144218.638909817,1
"159",159,8,143,55,19,284.549987792969,854.076721191406,799.696716308594,158.814193725586,3.9909999370575,6.37330007553101,22.9666996002197,32.9500007629395,1.16569995880127,-222393.356457883,144218.638909817,1
"160",160,11,171,38,14,549.503295898438,720.86669921875,659.786682128906,115.216400146484,3.75130009651184,10.1000003814697,23.7367000579834,33.6712989807129,4.37879991531372,-127982.712814568,145172.767708474,1
"161",161,15,175,48,17,378.75,818.260009765625,657.676696777344,125.222900390625,1.81959998607635,8.31330013275146,21.3066997528076,28.1429996490479,4.25570011138916,-175867.17634137,-27089.8908462478,1
"162",162,15,176,47,17,403.273284912109,790.023315429688,698.909973144531,130.801193237305,2.26659989356995,9.48330020904541,19.9867000579834,26.5785999298096,6.09880018234253,-178534.523444673,-23019.1761366595,1
"163",163,15,188,46,17,350.496704101562,853.676696777344,713.86669921875,135.184906005859,2.01189994812012,8.3100004196167,20.7766990661621,27.3076000213623,4.36229991912842,-189848.477743181,-8057.96993377572,1
"164",164,15,188,46,17,350.496704101562,853.676696777344,713.86669921875,135.184906005859,2.01189994812012,8.3100004196167,20.7766990661621,27.3076000213623,4.36229991912842,-189848.477743181,-8057.96993377572,1
"165",165,5,176,48,20,466.106689453125,755.36669921875,514.943298339844,96.8671035766602,1.41509997844696,8.45330047607422,21.8533000946045,28.9141998291016,4.34240007400513,-172079.25592035,-18384.8595164698,1
"166",166,15,188,46,17,428.649993896484,771.896728515625,717.523315429688,136.063095092773,2.02559995651245,8.70670032501221,20.676700592041,27.1487007141113,4.86420011520386,-189867.044897021,-8102.02461122815,1
"167",167,15,190,48,17,410.243286132812,753.413330078125,721.130004882812,134.20280456543,2.6149001121521,9.30669975280762,19.5599994659424,24.9491004943848,6.19619989395142,-197607.141685991,-11224.3941966495,1
"168",168,2,189,48,17,355.036712646484,821.486694335938,740.77001953125,137.130401611328,2.81489992141724,9.59329986572266,19.6033000946045,25.5589008331299,6.69840002059937,-197243.934686292,-10540.2443251791,1
"169",169,2,189,48,17,355.036712646484,821.486694335938,740.77001953125,137.130401611328,2.81489992141724,9.59329986572266,19.6033000946045,25.5589008331299,6.69840002059937,-197243.934686292,-10540.2443251791,1
"170",170,2,189,48,17,355.036712646484,821.486694335938,740.77001953125,137.130401611328,2.81489992141724,9.59329986572266,19.6033000946045,25.5589008331299,6.69840002059937,-197243.934686292,-10540.2443251791,1
"171",171,15,191,48,17,516.996704101562,639.703308105469,697.666687011719,130.118698120117,2.50469994544983,9.14330005645752,19.6233005523682,24.2800998687744,5.8270001411438,-198318.115717884,-10462.4557697559,1
"172",172,8,189,48,17,344.066711425781,838.86328125,696.323303222656,129.718307495117,2.55769991874695,9.09000015258789,20.0666999816895,25.5743007659912,5.6956000328064,-197945.228073314,-9926.46037186403,1
"173",173,8,189,48,17,344.066711425781,838.86328125,696.323303222656,129.718307495117,2.55769991874695,9.09000015258789,20.0666999816895,25.5743007659912,5.6956000328064,-197945.228073314,-9926.46037186403,1
"174",174,8,189,48,17,344.066711425781,838.86328125,696.323303222656,129.718307495117,2.55769991874695,9.09000015258789,20.0666999816895,25.5743007659912,5.6956000328064,-197945.228073314,-9926.46037186403,1
"175",175,8,189,48,17,344.066711425781,838.86328125,696.323303222656,129.718307495117,2.55769991874695,9.09000015258789,20.0666999816895,25.5743007659912,5.6956000328064,-197945.228073314,-9926.46037186403,1
"176",176,8,189,48,17,344.066711425781,838.86328125,696.323303222656,129.718307495117,2.55769991874695,9.09000015258789,20.0666999816895,25.5743007659912,5.6956000328064,-197945.228073314,-9926.46037186403,1
"177",177,8,189,48,17,344.066711425781,838.86328125,696.323303222656,129.718307495117,2.55769991874695,9.09000015258789,20.0666999816895,25.5743007659912,5.6956000328064,-197945.228073314,-9926.46037186403,1
"178",178,15,191,48,17,516.996704101562,639.703308105469,697.666687011719,130.118698120117,2.50469994544983,9.14330005645752,19.6233005523682,24.2800998687744,5.8270001411438,-198318.115717884,-10462.4557697559,1
"179",179,4,189,48,17,390.799987792969,780.890014648438,740.539978027344,137.328002929688,2.72709989547729,9.63329982757568,19.3866996765137,25.1030006408691,6.83010005950928,-197569.268971283,-10369.0667945161,1
"180",180,15,189,48,17,350.713287353516,815.900024414062,731.016723632812,135.623992919922,2.71160006523132,9.56999969482422,19.5132999420166,25.1986999511719,6.67990016937256,-197185.495577201,-10075.7089178674,1
"181",181,15,189,48,17,350.713287353516,815.900024414062,731.016723632812,135.623992919922,2.71160006523132,9.56999969482422,19.5132999420166,25.1986999511719,6.67990016937256,-197185.495577201,-10075.7089178674,1
"182",182,15,189,48,17,350.713287353516,815.900024414062,731.016723632812,135.623992919922,2.71160006523132,9.56999969482422,19.5132999420166,25.1986999511719,6.67990016937256,-197185.495577201,-10075.7089178674,1
"183",183,15,189,48,17,350.713287353516,815.900024414062,731.016723632812,135.623992919922,2.71160006523132,9.56999969482422,19.5132999420166,25.1986999511719,6.67990016937256,-197185.495577201,-10075.7089178674,1
"184",184,5,193,48,18,373.730010986328,808.190002441406,711.450012207031,132.375900268555,2.56270003318787,9.42000007629395,19.7667007446289,25.3696002960205,6.33799982070923,-198875.26556218,-10252.3401480969,1
"185",185,15,194,48,19,532.869995117188,637.843322753906,683.306701660156,127.366096496582,2.36730003356934,9.23330020904541,19.5533008575439,24.051700592041,5.83720016479492,-198856.809466162,-9479.95056314208,1
"186",186,15,189,48,17,355.140014648438,806.313293457031,747.739990234375,138.433197021484,2.77740001678467,9.64999961853027,19.1900005340576,24.8239002227783,6.84100008010864,-196989.067249836,-10683.0538657056,1
"187",187,2,190,48,17,390.603302001953,752,772.859985351562,141.555603027344,3.17170000076294,9.6899995803833,19,24.6506996154785,6.83279991149902,-195854.824010591,-11494.876327686,1
"188",188,15,189,48,17,355.140014648438,806.313293457031,747.739990234375,138.433197021484,2.77740001678467,9.64999961853027,19.1900005340576,24.8239002227783,6.84100008010864,-197123.143661087,-10595.369054873,1
"189",189,15,189,48,17,355.140014648438,806.313293457031,747.739990234375,138.433197021484,2.77740001678467,9.64999961853027,19.1900005340576,24.8239002227783,6.84100008010864,-197123.143661087,-10595.369054873,1
"190",190,15,147,46,24,331.503295898438,877.603271484375,601.489990234375,117.584197998047,1.0654000043869,10.0200004577637,20.403299331665,29.364200592041,4.83059978485107,-129179.884444367,-97995.9272231651,1
"191",191,2,190,48,17,390.603302001953,752,772.859985351562,141.555603027344,3.17170000076294,9.6899995803833,19,24.6506996154785,6.83279991149902,-195854.824010591,-11494.876327686,1
"192",192,15,190,47,17,396.320007324219,750.566711425781,780.023315429688,142.013900756836,3.46320009231567,9.64669990539551,18.8066997528076,24.4894008636475,6.79860019683838,-195682.431439365,-12382.9518692386,1
"193",193,15,194,48,19,346.096710205078,832.9033203125,698.333312988281,129.965301513672,2.53060007095337,9.14669990539551,19.7432994842529,24.6940002441406,5.79360008239746,-198726.671978902,-9216.18251393223,1
"194",194,4,195,48,18,341.783294677734,828.643310546875,680.393310546875,126.894798278809,2.33189988136292,9.19999980926514,19.4932994842529,23.7985992431641,5.7701997756958,-199181.564161154,-9140.81201261561,1
"195",195,4,195,48,18,341.783294677734,828.643310546875,680.393310546875,126.894798278809,2.33189988136292,9.19999980926514,19.4932994842529,23.7985992431641,5.7701997756958,-199181.564161154,-9140.81201261561,1
"196",196,4,195,48,18,341.783294677734,828.643310546875,680.393310546875,126.894798278809,2.33189988136292,9.19999980926514,19.4932994842529,23.7985992431641,5.7701997756958,-199181.564161154,-9140.81201261561,1
"197",197,4,195,48,18,341.783294677734,828.643310546875,680.393310546875,126.894798278809,2.33189988136292,9.19999980926514,19.4932994842529,23.7985992431641,5.7701997756958,-199181.564161154,-9140.81201261561,1
"198",198,4,195,48,18,341.783294677734,828.643310546875,680.393310546875,126.894798278809,2.33189988136292,9.19999980926514,19.4932994842529,23.7985992431641,5.7701997756958,-199181.564161154,-9140.81201261561,1
"199",199,15,193,48,18,532.820007324219,630.723327636719,687.676696777344,128.342102050781,2.40689992904663,9.07670021057129,19.5499992370605,23.9696006774902,5.67600011825562,-198490.204194676,-9906.8089010613,1
"200",200,4,195,48,18,341.783294677734,828.643310546875,680.393310546875,126.894798278809,2.33189988136292,9.19999980926514,19.4932994842529,23.7985992431641,5.7701997756958,-199181.564161154,-9140.81201261561,1
"201",201,4,195,48,18,341.783294677734,828.643310546875,680.393310546875,126.894798278809,2.33189988136292,9.19999980926514,19.4932994842529,23.7985992431641,5.7701997756958,-199181.564161154,-9140.81201261561,1
"202",202,15,191,48,17,375.649993896484,787.223327636719,699.030029296875,130.31379699707,2.53999996185303,9.01669979095459,19.8132991790771,24.7807998657227,5.60080003738403,-198123.223727552,-10467.0972286062,1
"203",203,15,194,48,19,532.869995117188,637.843322753906,683.306701660156,127.366096496582,2.36730003356934,9.23330020904541,19.5533008575439,24.051700592041,5.83720016479492,-198798.868549881,-9628.11703160359,1
"204",204,9,190,48,17,581.140014648438,587.126708984375,714.606689453125,133.158706665039,2.57139992713928,9.24330043792725,19.7367000579834,25.1431999206543,6.0721001625061,-197606.202016695,-10999.796048251,1
"205",205,4,195,48,18,341.783294677734,828.643310546875,680.393310546875,126.894798278809,2.33189988136292,9.19999980926514,19.4932994842529,23.7985992431641,5.7701997756958,-199181.564161154,-9140.81201261561,1
"206",206,4,195,48,18,341.783294677734,828.643310546875,680.393310546875,126.894798278809,2.33189988136292,9.19999980926514,19.4932994842529,23.7985992431641,5.7701997756958,-199181.564161154,-9140.81201261561,1
"207",207,4,195,48,18,341.783294677734,828.643310546875,680.393310546875,126.894798278809,2.33189988136292,9.19999980926514,19.4932994842529,23.7985992431641,5.7701997756958,-199181.564161154,-9140.81201261561,1
"208",208,4,195,48,18,341.783294677734,828.643310546875,680.393310546875,126.894798278809,2.33189988136292,9.19999980926514,19.4932994842529,23.7985992431641,5.7701997756958,-199181.564161154,-9140.81201261561,1
"209",209,15,192,48,18,343.036712646484,827.353271484375,693.5966796875,129.292999267578,2.4909999370575,9.17000007629395,19.6800003051758,24.5832996368408,5.86509990692139,-198305.140266403,-9917.89243749809,1
"210",210,15,189,47,17,435.003295898438,736.446716308594,779.006713867188,141.807998657227,3.6159999370575,9.59329986572266,18.7632999420166,24.5475997924805,6.72709989547729,-195112.663235061,-12851.1224480169,1
"211",211,15,190,48,17,410.243286132812,753.413330078125,721.130004882812,134.20280456543,2.6149001121521,9.30669975280762,19.5599994659424,24.9491004943848,6.19619989395142,-197580.097708626,-11158.3172254134,1
"212",212,15,190,48,17,531.359985351562,640.559997558594,734.683288574219,136.21110534668,2.74379992485046,9.46669960021973,19.403299331665,25.0223999023438,6.48070001602173,-197295.971064684,-11438.6040162891,1
"213",213,15,190,48,17,531.359985351562,640.559997558594,734.683288574219,136.21110534668,2.74379992485046,9.46669960021973,19.403299331665,25.0223999023438,6.48070001602173,-197295.971064684,-11438.6040162891,1
"214",214,15,192,48,18,499.746704101562,656.9033203125,692.603271484375,129.157897949219,2.49559998512268,9.08670043945312,19.6133003234863,24.2124004364014,5.73479986190796,-198447.882203424,-10194.710316367,1
